,날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
32236,1997-03-09,108,8.7,3.2,13.6
32237,1997-03-10,108,8.6,5.8,11.5
32238,1997-03-11,108,8.4,3.9,13.8
32239,1997-03-12,108,10.7,3.8,18.0
32240,1997-03-13,108,13.0,6.5,20.2
32241,1997-03-14,108,7.6,3.7,11.8
32242,1997-03-15,108,4.3,3.5,6.2
32243,1997-03-16,108,5.0,2.0,9.8
32244,1997-03-17,108,5.7,-0.1,12.7
32245,1997-03-18,108,6.3,1.3,11.6
32246,1997-03-19,108,9.0,1.7,15.7
32247,1997-03-20,108,10.2,4.9,16.4
32248,1997-03-21,108,8.4,6.1,12.6
32249,1997-03-22,108,8.2,3.6,13.6
32250,1997-03-23,108,5.1,1.8,8.7
32251,1997-03-24,108,5.0,0.2,11.0
32252,1997-03-25,108,6.5,0.9,12.9
32253,1997-03-26,108,8.7,4.8,14.9
32254,1997-03-27,108,9.5,4.3,15.7
32255,1997-03-28,108,11.2,5.2,17.2
32256,1997-03-29,108,8.0,2.6,14.1
32257,1997-03-30,108,2.4,-0.1,6.9
32258,1997-03-31,108,4.3,-1.4,9.1
32259,1997-04-01,108,10.3,2.7,17.6
32260,1997-04-02,108,9.9,8.2,12.6
32261,1997-04-03,108,13.0,8.4,17.6
32262,1997-04-04,108,11.2,9.7,13.1
32263,1997-04-05,108,11.6,10.0,14.4
32264,1997-04-06,108,9.2,7.8,10.8
32265,1997-04-07,108,11.6,6.4,18.4
32266,1997-04-08,108,11.8,8.5,16.9
32267,1997-04-09,108,10.0,6.8,14.3
32268,1997-04-10,108,10.2,5.6,15.5
32269,1997-04-11,108,11.6,6.6,17.4
32270,1997-04-12,108,12.3,7.0,18.6
32271,1997-04-13,108,14.0,6.8,21.3
32272,1997-04-14,108,14.5,9.6,20.8
32273,1997-04-15,108,14.3,8.8,20.6
32274,1997-04-16,108,12.4,9.1,16.9
32275,1997-04-17,108,9.9,7.9,13.1
32276,1997-04-18,108,12.0,6.3,17.9
32277,1997-04-19,108,13.7,7.2,19.8
32278,1997-04-20,108,15.7,9.0,22.3
32279,1997-04-21,108,15.9,10.7,21.9
32280,1997-04-22,108,14.0,8.1,20.0
32281,1997-04-23,108,14.9,9.6,20.7
32282,1997-04-24,108,14.1,10.0,19.6
32283,1997-04-25,108,14.0,8.9,19.8
32284,1997-04-26,108,14.6,9.2,20.1
32285,1997-04-27,108,15.5,8.2,21.7
32286,1997-04-28,108,15.6,10.6,20.3
32287,1997-04-29,108,15.2,12.7,18.2
32288,1997-04-30,108,15.6,11.7,21.2
32289,1997-05-01,108,15.7,10.2,21.5
32290,1997-05-02,108,17.3,9.9,23.5
32291,1997-05-03,108,21.0,17.3,26.4
32292,1997-05-04,108,16.4,14.0,19.5
32293,1997-05-05,108,19.5,12.7,27.9
32294,1997-05-06,108,18.0,15.7,18.9
32295,1997-05-07,108,19.1,15.0,21.5
32296,1997-05-08,108,12.9,11.3,16.3
32297,1997-05-09,108,14.6,8.8,20.4
32298,1997-05-10,108,16.1,10.8,21.5
32299,1997-05-11,108,19.2,12.1,25.3
32300,1997-05-12,108,18.3,16.0,21.0
32301,1997-05-13,108,16.4,15.6,17.3
32302,1997-05-14,108,15.8,15.0,16.8
32303,1997-05-15,108,18.9,16.0,24.0
32304,1997-05-16,108,17.9,14.0,22.4
32305,1997-05-17,108,16.8,12.7,22.0
32306,1997-05-18,108,17.8,12.6,24.0
32307,1997-05-19,108,16.0,12.0,20.4
32308,1997-05-20,108,14.1,10.0,19.3
32309,1997-05-21,108,15.8,11.4,20.3
32310,1997-05-22,108,17.2,11.8,22.8
32311,1997-05-23,108,14.8,9.8,19.0
32312,1997-05-24,108,13.7,9.7,19.2
32313,1997-05-25,108,16.5,10.8,22.1
32314,1997-05-26,108,18.4,12.7,24.4
32315,1997-05-27,108,18.9,13.5,24.9
32316,1997-05-28,108,18.1,15.6,21.6
32317,1997-05-29,108,17.1,15.8,18.8
32318,1997-05-30,108,15.9,13.6,18.4
32319,1997-05-31,108,19.4,13.9,25.1
32320,1997-06-01,108,18.6,14.2,27.2
32321,1997-06-02,108,16.6,12.4,21.3
32322,1997-06-03,108,18.4,12.7,23.8
32323,1997-06-04,108,20.0,15.3,25.3
32324,1997-06-05,108,17.6,15.7,20.7
32325,1997-06-06,108,21.0,13.6,27.6
32326,1997-06-07,108,23.1,17.2,28.8
32327,1997-06-08,108,22.8,19.6,26.3
32328,1997-06-09,108,22.6,19.4,27.3
32329,1997-06-10,108,22.6,17.2,28.8
32330,1997-06-11,108,22.6,17.2,28.8
32331,1997-06-12,108,22.8,18.5,27.5
32332,1997-06-13,108,24.6,18.4,30.6
32333,1997-06-14,108,25.8,19.7,32.1
32334,1997-06-15,108,27.1,19.9,35.0
32335,1997-06-16,108,26.7,21.7,32.1
32336,1997-06-17,108,26.5,20.2,33.6
32337,1997-06-18,108,28.2,21.5,34.5
32338,1997-06-19,108,26.7,24.0,30.9
32339,1997-06-20,108,23.8,20.7,26.3
32340,1997-06-21,108,24.1,21.0,28.8
32341,1997-06-22,108,23.6,21.3,26.3
32342,1997-06-23,108,25.1,19.6,31.0
32343,1997-06-24,108,25.6,20.4,31.6
32344,1997-06-25,108,21.7,20.4,24.0
32345,1997-06-26,108,22.6,20.5,26.0
32346,1997-06-27,108,22.0,21.0,23.6
32347,1997-06-28,108,26.2,21.0,32.4
32348,1997-06-29,108,26.3,19.9,32.0
32349,1997-06-30,108,25.7,22.5,31.1
32350,1997-07-01,108,22.0,20.1,23.4
32351,1997-07-02,108,24.8,22.1,28.9
32352,1997-07-03,108,24.8,23.8,26.5
32353,1997-07-04,108,23.5,22.1,25.2
32354,1997-07-05,108,21.1,19.3,23.9
32355,1997-07-06,108,19.7,18.3,23.4
32356,1997-07-07,108,22.5,18.1,27.2
32357,1997-07-08,108,23.9,20.1,29.3
32358,1997-07-09,108,24.5,20.4,29.5
32359,1997-07-10,108,26.5,20.8,31.9
32360,1997-07-11,108,26.7,23.2,32.3
32361,1997-07-12,108,23.0,21.1,25.2
32362,1997-07-13,108,25.2,19.6,30.6
32363,1997-07-14,108,25.6,22.3,30.0
32364,1997-07-15,108,23.1,21.9,24.4
32365,1997-07-16,108,25.3,23.0,28.7
32366,1997-07-17,108,26.2,22.2,30.6
32367,1997-07-18,108,26.1,22.3,30.5
32368,1997-07-19,108,27.2,22.1,32.0
32369,1997-07-20,108,27.8,24.2,31.5
32370,1997-07-21,108,27.9,25.7,31.3
32371,1997-07-22,108,28.6,24.4,33.7
32372,1997-07-23,108,29.5,24.3,34.4
32373,1997-07-24,108,29.7,26.3,33.0
32374,1997-07-25,108,29.3,26.1,32.8
32375,1997-07-26,108,30.4,25.5,36.1
32376,1997-07-27,108,29.5,25.1,33.9
32377,1997-07-28,108,29.3,25.7,34.1
32378,1997-07-29,108,29.4,26.7,33.6
32379,1997-07-30,108,28.0,24.6,32.1
32380,1997-07-31,108,28.5,26.2,32.0
32381,1997-08-01,108,28.7,25.7,33.7
32382,1997-08-02,108,28.2,25.9,31.8
32383,1997-08-03,108,25.0,22.4,28.4
32384,1997-08-04,108,21.8,21.0,23.8
32385,1997-08-05,108,25.1,19.6,31.0
32386,1997-08-06,108,27.4,23.6,32.6
32387,1997-08-07,108,27.6,23.1,32.6
32388,1997-08-08,108,29.1,25.8,34.1
32389,1997-08-09,108,28.4,25.4,33.0
32390,1997-08-10,108,26.9,22.2,31.7
32391,1997-08-11,108,27.4,24.6,31.3
32392,1997-08-12,108,27.6,24.1,32.4
32393,1997-08-13,108,27.7,21.8,33.2
32394,1997-08-14,108,27.9,23.7,32.3
32395,1997-08-15,108,27.4,21.9,32.7
32396,1997-08-16,108,26.9,21.6,32.1
32397,1997-08-17,108,27.3,22.2,32.4
32398,1997-08-18,108,28.4,24.5,33.8
32399,1997-08-19,108,26.2,24.4,29.1
32400,1997-08-20,108,28.5,24.8,33.1
32401,1997-08-21,108,25.1,22.3,29.6
32402,1997-08-22,108,24.7,20.5,29.4
32403,1997-08-23,108,25.7,21.5,30.6
32404,1997-08-24,108,26.9,21.5,32.0
32405,1997-08-25,108,27.1,23.9,30.8
32406,1997-08-26,108,26.0,22.5,29.7
32407,1997-08-27,108,26.5,23.3,31.2
32408,1997-08-28,108,25.8,22.3,30.0
32409,1997-08-29,108,26.4,23.7,31.2
32410,1997-08-30,108,27.0,24.8,30.7
32411,1997-08-31,108,27.6,25.4,30.1
32412,1997-09-01,108,27.8,25.7,31.6
32413,1997-09-02,108,23.9,21.2,26.7
32414,1997-09-03,108,23.0,19.7,28.0
32415,1997-09-04,108,23.7,18.6,29.6
32416,1997-09-05,108,23.8,19.4,30.0
32417,1997-09-06,108,25.6,20.1,31.9
32418,1997-09-07,108,25.3,19.4,31.6
32419,1997-09-08,108,24.9,19.6,31.6
32420,1997-09-09,108,24.6,19.8,29.7
32421,1997-09-10,108,23.4,19.8,26.7
32422,1997-09-11,108,22.2,18.1,27.5
32423,1997-09-12,108,20.5,17.7,22.4
32424,1997-09-13,108,19.3,17.1,22.9
32425,1997-09-14,108,19.4,15.6,25.4
32426,1997-09-15,108,19.3,15.4,24.5
32427,1997-09-16,108,18.4,15.1,22.2
32428,1997-09-17,108,19.7,13.9,25.8
32429,1997-09-18,108,17.6,13.3,23.7
32430,1997-09-19,108,17.9,11.0,24.5
32431,1997-09-20,108,17.0,13.3,22.7
32432,1997-09-21,108,15.9,10.5,22.3
32433,1997-09-22,108,17.8,10.3,25.1
32434,1997-09-23,108,18.6,13.0,25.0
32435,1997-09-24,108,18.2,12.4,24.0
32436,1997-09-25,108,15.0,13.9,17.5
32437,1997-09-26,108,13.9,11.9,17.0
32438,1997-09-27,108,16.2,10.5,21.5
32439,1997-09-28,108,16.7,11.5,21.8
32440,1997-09-29,108,17.3,11.5,24.3
32441,1997-09-30,108,18.3,11.9,25.3
32442,1997-10-01,108,19.1,13.0,26.1
32443,1997-10-02,108,19.7,14.1,26.3
32444,1997-10-03,108,18.9,13.1,24.8
32445,1997-10-04,108,16.6,14.0,19.7
32446,1997-10-05,108,16.0,10.4,22.4
32447,1997-10-06,108,15.7,9.5,21.8
32448,1997-10-07,108,15.1,11.4,20.1
32449,1997-10-08,108,12.0,8.9,16.5
32450,1997-10-09,108,13.8,6.3,18.8
32451,1997-10-10,108,16.5,10.3,22.0
32452,1997-10-11,108,11.3,6.9,16.7
32453,1997-10-12,108,9.7,4.4,15.3
32454,1997-10-13,108,13.3,5.5,19.5
32455,1997-10-14,108,14.4,11.0,19.0
32456,1997-10-15,108,13.3,6.5,20.1
32457,1997-10-16,108,15.2,8.5,21.7
32458,1997-10-17,108,17.1,14.4,21.2
32459,1997-10-18,108,14.3,9.8,20.8
32460,1997-10-19,108,16.6,8.8,22.6
32461,1997-10-20,108,19.1,13.3,24.9
32462,1997-10-21,108,18.4,13.3,23.4
32463,1997-10-22,108,15.6,8.2,23.1
32464,1997-10-23,108,17.4,11.0,23.6
32465,1997-10-24,108,11.1,5.5,17.9
32466,1997-10-25,108,7.2,3.5,12.3
32467,1997-10-26,108,7.6,3.2,12.4
32468,1997-10-27,108,7.4,2.7,12.2
32469,1997-10-28,108,8.1,3.0,13.2
32470,1997-10-29,108,8.6,5.4,14.5
32471,1997-10-30,108,3.9,0.5,7.9
32472,1997-10-31,108,3.1,-2.0,9.5
32473,1997-11-01,108,5.7,-0.4,12.7
32474,1997-11-02,108,8.4,1.9,15.9
32475,1997-11-03,108,10.7,5.2,16.7
32476,1997-11-04,108,11.4,7.8,16.8
32477,1997-11-05,108,10.0,6.1,15.6
32478,1997-11-06,108,10.0,4.6,16.6
32479,1997-11-07,108,10.5,4.1,17.2
32480,1997-11-08,108,11.0,5.4,17.4
32481,1997-11-09,108,11.1,5.2,17.2
32482,1997-11-10,108,12.6,8.2,18.7
32483,1997-11-11,108,13.5,6.3,20.2
32484,1997-11-12,108,12.6,11.4,14.6
32485,1997-11-13,108,12.2,9.0,16.1
32486,1997-11-14,108,10.1,8.5,12.3
32487,1997-11-15,108,8.9,4.3,13.7
32488,1997-11-16,108,9.6,5.2,15.5
32489,1997-11-17,108,3.0,0.1,7.5
32490,1997-11-18,108,-0.1,-3.2,3.6
32491,1997-11-19,108,2.2,-3.2,7.4
32492,1997-11-20,108,7.1,0.2,13.3
32493,1997-11-21,108,8.7,7.4,10.6
32494,1997-11-22,108,10.9,6.9,16.9
32495,1997-11-23,108,8.2,5.3,12.5
32496,1997-11-24,108,9.5,3.9,15.3
32497,1997-11-25,108,11.7,9.4,12.9
32498,1997-11-26,108,9.2,3.3,13.0
32499,1997-11-27,108,4.2,0.1,8.3
32500,1997-11-28,108,9.0,4.5,12.3
32501,1997-11-29,108,7.7,6.2,9.3
32502,1997-11-30,108,5.6,3.1,9.7
32503,1997-12-01,108,-1.1,-6.2,3.1
32504,1997-12-02,108,-6.6,-9.0,-2.9
32505,1997-12-03,108,-7.0,-11.0,-3.5
32506,1997-12-04,108,-0.9,-6.8,5.2
32507,1997-12-05,108,3.8,-1.7,9.5
32508,1997-12-06,108,5.8,3.2,7.6
32509,1997-12-07,108,6.1,5.0,8.0
32510,1997-12-08,108,1.5,-1.6,5.4
32511,1997-12-09,108,-4.5,-7.9,-1.6
32512,1997-12-10,108,-7.4,-11.3,-3.8
32513,1997-12-11,108,-4.6,-7.4,-2.4
32514,1997-12-12,108,-3.5,-8.2,0.5
32515,1997-12-13,108,-1.2,-5.4,3.1
32516,1997-12-14,108,1.7,-2.0,5.3
32517,1997-12-15,108,2.8,-0.3,6.8
32518,1997-12-16,108,2.1,-1.8,6.0
32519,1997-12-17,108,4.8,1.6,7.5
32520,1997-12-18,108,7.7,5.4,9.2
32521,1997-12-19,108,9.9,7.4,12.8
32522,1997-12-20,108,6.3,3.6,9.7
32523,1997-12-21,108,6.0,1.5,11.0
32524,1997-12-22,108,6.2,3.9,10.3
32525,1997-12-23,108,6.4,3.2,11.7
32526,1997-12-24,108,5.1,1.9,9.8
32527,1997-12-25,108,4.8,0.4,10.6
32528,1997-12-26,108,4.6,-0.2,10.6
32529,1997-12-27,108,4.3,0.8,7.9
32530,1997-12-28,108,0.7,-2.2,5.1
32531,1997-12-29,108,-0.6,-4.2,2.8
32532,1997-12-30,108,1.1,-1.9,6.1
32533,1997-12-31,108,1.1,-3.9,5.7
32534,1998-01-01,108,1.9,0.2,4.5
32535,1998-01-02,108,3.2,-0.8,6.5
32536,1998-01-03,108,5.3,2.7,8.2
32537,1998-01-04,108,-5.5,-8.3,4.5
32538,1998-01-05,108,-1.3,-6.2,4.0
32539,1998-01-06,108,-1.4,-4.5,1.5
32540,1998-01-07,108,0.6,-3.5,4.1
32541,1998-01-08,108,2.0,-0.4,4.3
32542,1998-01-09,108,2.1,-1.7,6.1
32543,1998-01-10,108,3.2,0.7,7.0
32544,1998-01-11,108,4.1,2.2,7.3
32545,1998-01-12,108,1.4,0.5,3.7
32546,1998-01-13,108,1.2,-1.4,5.3
32547,1998-01-14,108,2.6,-2.4,7.0
32548,1998-01-15,108,1.8,0.1,4.9
32549,1998-01-16,108,1.6,-2.2,6.3
32550,1998-01-17,108,3.2,0.8,6.9
32551,1998-01-18,108,-7.1,-11.5,1.0
32552,1998-01-19,108,-9.9,-13.8,-6.2
32553,1998-01-20,108,-4.3,-8.1,0.4
32554,1998-01-21,108,-5.4,-8.3,-2.1
32555,1998-01-22,108,-2.0,-6.3,3.1
32556,1998-01-23,108,-7.3,-11.7,-3.5
32557,1998-01-24,108,-11.9,-15.4,-7.9
32558,1998-01-25,108,-6.7,-12.7,-1.6
32559,1998-01-26,108,-2.9,-5.5,0.3
32560,1998-01-27,108,-3.6,-7.2,1.1
32561,1998-01-28,108,-4.8,-7.6,-0.3
32562,1998-01-29,108,-2.7,-8.6,2.9
32563,1998-01-30,108,2.0,-1.0,5.8
32564,1998-01-31,108,-1.5,-4.4,2.3
32565,1998-02-01,108,-1.7,-5.5,3.4
32566,1998-02-02,108,-0.3,-5.2,5.4
32567,1998-02-03,108,0.9,-2.2,5.0
32568,1998-02-04,108,-0.8,-4.1,4.3
32569,1998-02-05,108,-0.3,-5.7,5.1
32570,1998-02-06,108,2.9,-1.3,7.3
32571,1998-02-07,108,2.2,-0.8,5.8
32572,1998-02-08,108,-3.6,-5.9,-0.4
32573,1998-02-09,108,-4.7,-7.6,-2.0
32574,1998-02-10,108,-2.7,-7.7,2.1
32575,1998-02-11,108,2.4,-3.6,7.8
32576,1998-02-12,108,7.4,3.8,10.6
32577,1998-02-13,108,3.2,1.1,5.4
32578,1998-02-14,108,2.0,-1.5,5.9
32579,1998-02-15,108,2.4,-0.5,6.8
32580,1998-02-16,108,3.0,-1.3,7.4
32581,1998-02-17,108,4.8,-0.3,11.2
32582,1998-02-18,108,6.9,1.6,11.7
32583,1998-02-19,108,9.9,6.5,15.0
32584,1998-02-20,108,10.3,6.6,13.1
32585,1998-02-21,108,4.2,1.1,7.9
32586,1998-02-22,108,5.5,-1.0,12.5
32587,1998-02-23,108,7.3,2.0,14.2
32588,1998-02-24,108,7.2,4.0,10.2
32589,1998-02-25,108,8.6,3.3,15.0
32590,1998-02-26,108,6.9,2.3,12.0
32591,1998-02-27,108,4.8,3.6,6.2
32592,1998-02-28,108,5.1,1.9,8.7
32593,1998-03-01,108,5.9,1.6,11.3
32594,1998-03-02,108,5.6,1.4,10.9
32595,1998-03-03,108,6.4,1.7,12.6
32596,1998-03-04,108,8.8,1.8,14.8
32597,1998-03-05,108,9.6,5.1,14.8
32598,1998-03-06,108,8.8,5.7,14.0
32599,1998-03-07,108,9.1,4.2,15.8
32600,1998-03-08,108,8.5,2.8,14.3
32601,1998-03-09,108,10.0,3.8,17.1
32602,1998-03-10,108,7.4,4.8,12.1
32603,1998-03-11,108,5.5,3.7,7.1
32604,1998-03-12,108,6.2,1.8,11.2
32605,1998-03-13,108,8.2,3.8,14.6
32606,1998-03-14,108,4.0,0.0,9.0
32607,1998-03-15,108,3.0,-1.9,7.7
32608,1998-03-16,108,5.4,1.0,10.9
32609,1998-03-17,108,7.8,1.5,13.6
32610,1998-03-18,108,11.4,4.3,16.6
32611,1998-03-19,108,8.8,0.8,13.8
32612,1998-03-20,108,-0.6,-3.2,2.5
32613,1998-03-21,108,1.3,-2.1,5.3
32614,1998-03-22,108,1.8,-1.8,6.1
32615,1998-03-23,108,4.5,0.4,9.2
32616,1998-03-24,108,7.1,2.0,12.7
32617,1998-03-25,108,9.1,5.0,14.7
32618,1998-03-26,108,8.8,6.0,13.3
32619,1998-03-27,108,8.4,6.0,13.1
32620,1998-03-28,108,9.9,4.5,16.2
32621,1998-03-29,108,12.6,6.7,19.1
32622,1998-03-30,108,11.7,9.5,15.0
32623,1998-03-31,108,12.2,6.6,17.0
32624,1998-04-01,108,6.2,3.7,13.1
32625,1998-04-02,108,6.4,1.9,11.8
32626,1998-04-03,108,8.0,2.9,13.6
32627,1998-04-04,108,10.5,3.2,17.0
32628,1998-04-05,108,11.1,8.2,13.1
32629,1998-04-06,108,17.7,11.0,25.1
32630,1998-04-07,108,16.4,11.3,21.3
32631,1998-04-08,108,16.4,12.8,20.6
32632,1998-04-09,108,16.0,12.5,20.3
32633,1998-04-10,108,14.4,11.0,19.6
32634,1998-04-11,108,17.3,10.0,26.3
32635,1998-04-12,108,15.9,12.3,20.4
32636,1998-04-13,108,14.9,11.5,20.7
32637,1998-04-14,108,14.0,10.2,19.8
32638,1998-04-15,108,13.8,10.5,17.8
32639,1998-04-16,108,15.5,9.7,21.3
32640,1998-04-17,108,15.4,12.5,20.2
32641,1998-04-18,108,15.2,10.2,21.0
32642,1998-04-19,108,16.8,10.1,23.0
32643,1998-04-20,108,19.5,13.0,25.2
32644,1998-04-21,108,21.2,17.9,25.7
32645,1998-04-22,108,20.5,16.5,24.7
32646,1998-04-23,108,21.0,18.3,24.9
32647,1998-04-24,108,16.6,12.3,20.9
32648,1998-04-25,108,15.0,11.7,19.6
32649,1998-04-26,108,14.7,11.5,19.3
32650,1998-04-27,108,18.1,11.9,25.0
32651,1998-04-28,108,19.5,13.9,25.3
32652,1998-04-29,108,19.3,15.7,25.2
32653,1998-04-30,108,21.0,16.2,26.2
32654,1998-05-01,108,18.5,14.4,21.6
32655,1998-05-02,108,16.1,11.7,21.6
32656,1998-05-03,108,17.5,11.2,24.3
32657,1998-05-04,108,18.5,11.5,24.7
32658,1998-05-05,108,20.0,13.5,26.5
32659,1998-05-06,108,21.1,14.7,26.9
32660,1998-05-07,108,18.4,15.8,23.0
32661,1998-05-08,108,18.2,14.7,23.5
32662,1998-05-09,108,17.4,11.2,23.2
32663,1998-05-10,108,17.2,14.3,21.3
32664,1998-05-11,108,14.1,10.4,16.6
32665,1998-05-12,108,13.4,12.0,16.1
32666,1998-05-13,108,16.7,11.0,23.7
32667,1998-05-14,108,20.2,12.4,27.2
32668,1998-05-15,108,22.7,16.8,28.1
32669,1998-05-16,108,16.0,13.4,21.3
32670,1998-05-17,108,16.0,13.0,19.1
32671,1998-05-18,108,18.1,15.0,22.0
32672,1998-05-19,108,20.3,13.6,26.6
32673,1998-05-20,108,21.8,15.0,28.2
32674,1998-05-21,108,24.4,16.6,31.4
32675,1998-05-22,108,23.5,19.4,28.6
32676,1998-05-23,108,24.5,19.2,29.4
32677,1998-05-24,108,19.8,16.0,23.0
32678,1998-05-25,108,18.6,13.7,24.7
32679,1998-05-26,108,19.2,12.1,25.1
32680,1998-05-27,108,20.7,13.3,27.6
32681,1998-05-28,108,20.9,16.4,27.3
32682,1998-05-29,108,19.3,16.3,22.7
32683,1998-05-30,108,18.3,13.3,24.8
32684,1998-05-31,108,19.0,12.8,23.9
32685,1998-06-01,108,19.1,14.8,23.8
32686,1998-06-02,108,16.5,15.2,18.4
32687,1998-06-03,108,15.1,13.6,16.8
32688,1998-06-04,108,15.3,13.4,19.1
32689,1998-06-05,108,15.6,13.2,18.6
32690,1998-06-06,108,18.4,14.5,22.0
32691,1998-06-07,108,19.4,14.6,25.0
32692,1998-06-08,108,19.4,16.2,24.2
32693,1998-06-09,108,22.8,15.6,28.3
32694,1998-06-10,108,24.3,19.4,29.8
32695,1998-06-11,108,24.0,19.2,29.3
32696,1998-06-12,108,24.9,19.0,29.5
32697,1998-06-13,108,19.3,17.3,24.1
32698,1998-06-14,108,20.6,15.8,26.9
32699,1998-06-15,108,21.7,17.3,26.5
32700,1998-06-16,108,22.3,17.2,26.9
32701,1998-06-17,108,25.0,18.3,30.3
32702,1998-06-18,108,23.8,20.9,27.2
32703,1998-06-19,108,21.7,19.2,26.1
32704,1998-06-20,108,24.0,18.7,29.7
32705,1998-06-21,108,25.5,21.4,30.9
32706,1998-06-22,108,25.5,19.4,31.8
32707,1998-06-23,108,25.2,19.3,31.0
32708,1998-06-24,108,25.6,20.8,30.9
32709,1998-06-25,108,22.0,20.8,24.2
32710,1998-06-26,108,21.2,20.4,22.8
32711,1998-06-27,108,23.1,19.6,27.7
32712,1998-06-28,108,24.4,21.3,28.9
32713,1998-06-29,108,26.0,21.6,31.0
32714,1998-06-30,108,24.6,22.0,28.8
32715,1998-07-01,108,22.2,21.2,23.4
32716,1998-07-02,108,21.9,20.9,22.8
32717,1998-07-03,108,23.2,21.3,26.6
32718,1998-07-04,108,25.0,21.1,29.8
32719,1998-07-05,108,25.1,20.7,30.6
32720,1998-07-06,108,26.6,23.1,29.8
32721,1998-07-07,108,27.1,25.5,29.4
32722,1998-07-08,108,24.1,22.5,26.0
32723,1998-07-09,108,23.8,22.8,24.7
32724,1998-07-10,108,24.0,23.6,24.6
32725,1998-07-11,108,25.1,22.5,28.1
32726,1998-07-12,108,26.3,23.5,30.2
32727,1998-07-13,108,25.8,22.0,29.4
32728,1998-07-14,108,25.0,22.2,29.8
32729,1998-07-15,108,24.2,21.6,26.4
32730,1998-07-16,108,23.3,21.4,26.5
32731,1998-07-17,108,25.7,20.4,30.7
32732,1998-07-18,108,25.3,22.2,29.0
32733,1998-07-19,108,21.4,20.6,23.2
32734,1998-07-20,108,24.6,20.3,29.4
32735,1998-07-21,108,24.4,20.8,30.0
32736,1998-07-22,108,25.4,20.8,30.5
32737,1998-07-23,108,26.2,22.0,30.8
32738,1998-07-24,108,25.6,22.4,29.5
32739,1998-07-25,108,24.8,21.8,30.4
32740,1998-07-26,108,23.6,19.5,29.8
32741,1998-07-27,108,25.6,20.4,30.6
32742,1998-07-28,108,26.9,22.4,32.2
32743,1998-07-29,108,27.7,22.8,31.9
32744,1998-07-30,108,27.7,24.8,32.0
32745,1998-07-31,108,24.8,23.1,27.0
32746,1998-08-01,108,24.7,23.0,28.0
32747,1998-08-02,108,27.1,23.4,32.0
32748,1998-08-03,108,26.3,24.2,28.8
32749,1998-08-04,108,25.4,22.3,29.1
32750,1998-08-05,108,26.7,23.9,29.3
32751,1998-08-06,108,25.3,22.9,27.2
32752,1998-08-07,108,26.3,22.8,31.1
32753,1998-08-08,108,24.1,23.6,25.5
32754,1998-08-09,108,26.0,23.5,29.8
32755,1998-08-10,108,24.0,22.3,25.5
32756,1998-08-11,108,26.4,24.0,29.9
32757,1998-08-12,108,25.0,22.9,28.7
32758,1998-08-13,108,26.6,23.5,29.8
32759,1998-08-14,108,26.1,24.1,30.4
32760,1998-08-15,108,24.1,22.6,25.8
32761,1998-08-16,108,25.9,21.6,30.7
32762,1998-08-17,108,25.2,23.5,28.2
32763,1998-08-18,108,25.5,21.6,29.2
32764,1998-08-19,108,25.6,22.8,29.0
32765,1998-08-20,108,25.8,22.8,30.3
32766,1998-08-21,108,24.9,22.0,30.5
32767,1998-08-22,108,25.9,21.4,30.7
32768,1998-08-23,108,24.3,22.4,27.9
32769,1998-08-24,108,23.2,21.2,26.0
32770,1998-08-25,108,24.2,20.0,28.5
32771,1998-08-26,108,24.3,20.7,29.0
32772,1998-08-27,108,21.8,19.2,26.1
32773,1998-08-28,108,23.1,17.4,28.6
32774,1998-08-29,108,24.0,19.6,29.5
32775,1998-08-30,108,23.7,20.1,28.9
32776,1998-08-31,108,23.9,20.0,29.3
32777,1998-09-01,108,23.0,20.2,27.0
32778,1998-09-02,108,22.8,17.7,28.1
32779,1998-09-03,108,23.6,19.0,29.2
32780,1998-09-04,108,23.9,19.0,28.5
32781,1998-09-05,108,21.1,18.0,25.7
32782,1998-09-06,108,23.4,17.4,28.7
32783,1998-09-07,108,24.6,20.3,30.3
32784,1998-09-08,108,25.7,22.8,30.5
32785,1998-09-09,108,25.6,21.0,31.7
32786,1998-09-10,108,26.9,21.8,32.6
32787,1998-09-11,108,26.8,22.9,31.8
32788,1998-09-12,108,27.1,22.0,32.8
32789,1998-09-13,108,26.5,22.7,31.9
32790,1998-09-14,108,25.8,23.2,28.9
32791,1998-09-15,108,22.8,19.6,26.2
32792,1998-09-16,108,21.3,16.2,27.0
32793,1998-09-17,108,21.5,15.4,28.2
32794,1998-09-18,108,22.9,18.0,29.0
32795,1998-09-19,108,24.6,18.4,30.6
32796,1998-09-20,108,25.6,21.9,31.8
32797,1998-09-21,108,21.1,18.4,23.7
32798,1998-09-22,108,20.4,16.0,26.5
32799,1998-09-23,108,19.8,15.6,23.5
32800,1998-09-24,108,19.8,16.8,24.6
32801,1998-09-25,108,20.8,16.0,25.6
32802,1998-09-26,108,22.0,18.6,26.6
32803,1998-09-27,108,22.2,17.7,27.3
32804,1998-09-28,108,21.5,18.5,25.6
32805,1998-09-29,108,18.7,16.7,20.7
32806,1998-09-30,108,17.6,16.8,18.3
32807,1998-10-01,108,21.0,17.3,26.2
32808,1998-10-02,108,20.5,15.5,26.5
32809,1998-10-03,108,18.9,13.9,24.0
32810,1998-10-04,108,19.1,13.4,25.2
32811,1998-10-05,108,19.6,14.8,25.0
32812,1998-10-06,108,20.1,16.1,24.1
