지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),평균 상대습도(%)
108,서울,2019.2.6,5.1,0.1,9.3,54.9
108,서울,2019.2.7,-2.1,-8.2,6.3,45.5
108,서울,2019.2.8,-6.1,-10.2,-1.3,31.5
108,서울,2019.2.9,-5.4,-8.6,-1.9,30
108,서울,2019.2.10,-5,-9.1,-1.9,31.3
108,서울,2019.2.11,-3,-7.5,2,34.9
108,서울,2019.2.12,-0.6,-4.1,3.7,35.5
108,서울,2019.2.13,-2.1,-5.7,2.5,26.6
108,서울,2019.2.14,-0.5,-5.9,6.3,24.3
108,서울,2019.2.15,-0.8,-2.9,0.9,72.8
108,서울,2019.2.16,-2.7,-5.1,1.5,59
108,서울,2019.2.17,-1.8,-6.8,4.6,47.4
108,서울,2019.2.18,0.9,-4.7,5.9,43.5
108,서울,2019.2.19,1.4,0.2,3,80.8
108,서울,2019.2.20,1.7,-0.1,4.5,67.8
108,서울,2019.2.21,2.4,-2.6,9,59.4
108,서울,2019.2.22,4,-1.6,10.8,56.1
108,서울,2019.2.23,6.8,0.5,14.5,41
108,서울,2019.2.24,6.3,1.2,13.7,45
108,서울,2019.2.25,4.7,1.3,10.2,55.8
108,서울,2019.2.26,5.2,-1.5,12,32.8
108,서울,2019.2.27,7.8,4.7,14,31.3
108,서울,2019.2.28,6.6,2,12.8,39.5
108,서울,2019.3.1,6.6,1.2,13,42.3
108,서울,2019.3.2,7.8,1.3,14.7,37.6
108,서울,2019.3.3,9.4,2.5,16.1,36.4
108,서울,2019.3.4,9.9,5,16.3,46.1
108,서울,2019.3.5,8.4,5.6,12.9,66.3
108,서울,2019.3.6,8.4,5.7,12.4,55
108,서울,2019.3.7,7,3.1,12.7,51.1
108,서울,2019.3.8,6.1,0.6,13.4,39.4
108,서울,2019.3.9,7.2,-0.4,14.9,31.8
108,서울,2019.3.10,10.1,6.7,15.3,26.4
108,서울,2019.3.11,6.6,3.5,10,61
108,서울,2019.3.12,3.9,-0.3,7.9,55.1
108,서울,2019.3.13,3.5,-0.4,8.5,38.5
108,서울,2019.3.14,5,-1.7,10,45.3
108,서울,2019.3.15,5.5,1.6,11.3,72.8
108,서울,2019.3.16,4.3,0.2,9.2,69.9
108,서울,2019.3.17,6.3,2.6,12.4,55.4
108,서울,2019.3.18,7.1,1.4,14.4,43.8
108,서울,2019.3.19,10,3.4,16.7,52
108,서울,2019.3.20,10.3,7.1,14.6,79
108,서울,2019.3.21,7.1,1.9,11.1,77.4
108,서울,2019.3.22,3.3,-0.7,8.3,40.9
108,서울,2019.3.23,3.3,-0.4,8.2,46.9
108,서울,2019.3.24,4.3,-0.8,9.7,45.4
108,서울,2019.3.25,7.3,2.9,11.5,56.1
108,서울,2019.3.26,11.4,7.4,17.6,51.1
108,서울,2019.3.27,11.6,8.9,16.2,66.4
108,서울,2019.3.28,9.4,5.6,14.6,49.9
108,서울,2019.3.29,9.2,5.5,15.1,33.1
108,서울,2019.3.30,5.2,3.5,8.4,72
108,서울,2019.3.31,4.4,2.6,8.4,46
108,서울,2019.4.1,5.5,0.3,11.3,39.8
108,서울,2019.4.2,6.7,1.3,13,36.9
108,서울,2019.4.3,7.6,1.9,13.6,36.1
108,서울,2019.4.4,9.2,3,15.7,43
108,서울,2019.4.5,11.4,7,17.2,41
108,서울,2019.4.6,9.3,5.9,12.2,39.9
108,서울,2019.4.7,12.6,5.6,20.3,43.1
108,서울,2019.4.8,11.6,7.6,17.2,25.6
108,서울,2019.4.9,9.2,4.7,13.9,49.1
108,서울,2019.4.10,7.1,4.7,10.2,78.4
108,서울,2019.4.11,9.5,4.3,15.7,58
108,서울,2019.4.12,11.4,5.5,18.4,48.5
108,서울,2019.4.13,11.8,6.2,17.9,34
108,서울,2019.4.14,9.6,6.9,13.6,45.5
108,서울,2019.4.15,11.6,3.9,18.1,30.9
108,서울,2019.4.16,14.9,6.8,22.6,26.3
108,서울,2019.4.17,15.3,9.1,21.8,37.5
108,서울,2019.4.18,12.6,10.4,16.2,74.4
108,서울,2019.4.19,13.8,9.6,19.7,57.5
108,서울,2019.4.20,14.3,9.7,19.1,66.9
108,서울,2019.4.21,14.8,12.2,20.2,77.8
108,서울,2019.4.22,19.3,10.7,28.2,50.6
108,서울,2019.4.23,20.4,15.3,25.5,52
108,서울,2019.4.24,19.5,15.8,25.9,70.4
108,서울,2019.4.25,13.2,9.4,17.2,75.9
108,서울,2019.4.26,8.4,6.2,9.9,82.1
108,서울,2019.4.27,11.6,4.1,18.2,52.6
108,서울,2019.4.28,12.9,9.9,16.6,48.8
108,서울,2019.4.29,13,8.3,17.3,52.9
108,서울,2019.4.30,15.5,9,22.5,52.8
108,서울,2019.5.1,16.4,11.2,22.2,48.9
108,서울,2019.5.2,17.1,10.6,25.3,28.5
108,서울,2019.5.3,17.9,10.1,26.1,37.5
108,서울,2019.5.4,19.5,12,27.4,40.4
108,서울,2019.5.5,19.2,13.6,26.5,35.8
108,서울,2019.5.6,14.5,9.8,19.8,27.1
108,서울,2019.5.7,15,8.4,21.9,33.4
108,서울,2019.5.8,15.6,10.1,21.3,48.3
108,서울,2019.5.9,16.6,11.7,22.9,43.3
108,서울,2019.5.10,17.8,10.3,26.8,48
108,서울,2019.5.11,20.3,13.2,28.3,39
108,서울,2019.5.12,21.6,14.7,28.9,36
108,서울,2019.5.13,18.7,15.5,22.8,43.4
108,서울,2019.5.14,19.6,12.9,26.9,44.5
108,서울,2019.5.15,20.7,14.8,28,48.1
108,서울,2019.5.16,23.5,16.7,30,43.8
108,서울,2019.5.17,23.6,17.6,28.3,44.9
108,서울,2019.5.18,22.8,19.1,25.9,46.8
108,서울,2019.5.19,19.4,17.9,21.6,93
108,서울,2019.5.20,16.4,13,20.2,63.6
108,서울,2019.5.21,17.2,11.7,23.8,52
108,서울,2019.5.22,19.5,12.3,26.5,46
108,서울,2019.5.23,22.1,15,29.2,45
108,서울,2019.5.24,24.2,16.2,33.4,46.4
108,서울,2019.5.25,23.4,18.4,28.6,45.6
108,서울,2019.5.26,24.5,18.6,31.1,39
108,서울,2019.5.27,17.8,14.3,22.3,80.9
108,서울,2019.5.28,18.1,11.9,24.6,45.9
108,서울,2019.5.29,20.3,13.3,26.5,48.4
108,서울,2019.5.30,19.6,14.6,24.5,48
108,서울,2019.5.31,19.1,16.1,23.3,49.6
108,서울,2019.6.1,18.9,14.8,23.7,60.5
108,서울,2019.6.2,21.1,14.1,27.8,42.1
108,서울,2019.6.3,23.1,16,29.5,42.9
108,서울,2019.6.4,22.6,17.6,29,56.4
108,서울,2019.6.5,23,17.8,29.6,63.8
108,서울,2019.6.6,21.2,18.6,25.1,75.9
108,서울,2019.6.7,20,17,24.7,77.3
108,서울,2019.6.8,21.9,16,27.6,57.5
108,서울,2019.6.9,21.6,17.1,26.5,66.1
108,서울,2019.6.10,18.4,15.7,21.9,70.3
108,서울,2019.6.11,20.5,15.5,26.1,51.1
108,서울,2019.6.12,21.5,16.1,26.4,57.1
108,서울,2019.6.13,23,16.6,28.8,51.9
108,서울,2019.6.14,23,19.1,28.4,54.8
108,서울,2019.6.15,21.9,17.9,27.4,61.5
108,서울,2019.6.16,22,16.1,27.2,55.4
108,서울,2019.6.17,21.7,18.1,26.2,59.1
108,서울,2019.6.18,20.8,17,24.8,78.6
108,서울,2019.6.19,21.4,18.9,25.4,77.8
108,서울,2019.6.20,22.7,19.8,27.8,70.6
108,서울,2019.6.21,22.1,19.4,26.1,72.9
108,서울,2019.6.22,24.2,17.7,30.6,42.3
108,서울,2019.6.23,25,19.1,31,40.4
108,서울,2019.6.24,25.2,20.9,30.9,46.9
108,서울,2019.6.25,25.6,19.5,32.8,49.1
108,서울,2019.6.26,25.5,20.7,29.5,52.6
108,서울,2019.6.27,25.5,21.9,31.2,70.5
108,서울,2019.6.28,24.7,22.3,29,67.3
108,서울,2019.6.29,23.1,19.6,27.7,72
108,서울,2019.6.30,23.9,20.9,28.5,73.5
108,서울,2019.7.1,23.9,20.6,28.9,64.4
108,서울,2019.7.2,24.4,20.8,30.1,63.5
108,서울,2019.7.3,24.1,21.2,27.4,64.6
108,서울,2019.7.4,25.4,20,32.8,59.6
108,서울,2019.7.5,27.6,20.2,35,42.1
108,서울,2019.7.6,29.7,24.6,36.1,40.9
108,서울,2019.7.7,26.7,22.7,32.5,43.3
108,서울,2019.7.8,25.1,21.2,31,46.6
108,서울,2019.7.9,25,19.7,30,46.4
108,서울,2019.7.10,22.7,19.3,27.3,64.1
108,서울,2019.7.11,21.9,19.5,25.9,76.9
108,서울,2019.7.12,23.6,20,28.7,65.5
108,서울,2019.7.13,24.9,22.1,29.7,67.3
108,서울,2019.7.14,25.9,21.2,31.6,64.6
108,서울,2019.7.15,23.8,22.1,27.4,80
108,서울,2019.7.16,24.7,21.4,28.8,79
108,서울,2019.7.17,25.6,22.3,29.2,73.9
108,서울,2019.7.18,26.9,23.3,32.1,65
108,서울,2019.7.19,28.6,22.8,35,61.3
108,서울,2019.7.20,28,25.1,31.9,66.9
108,서울,2019.7.21,25.1,24.2,27,87.1
108,서울,2019.7.22,26.7,24.2,31,74.6
108,서울,2019.7.23,28.1,24.4,32.9,70.8
108,서울,2019.7.24,26.5,25.2,27.2,82.3
108,서울,2019.7.25,26.3,25.6,27.4,90.1
108,서울,2019.7.26,25.1,23.7,25.9,95.3
108,서울,2019.7.27,28.4,24.9,33.4,76.6
108,서울,2019.7.28,26.1,25,28.2,88.3
108,서울,2019.7.29,27.5,25.6,30,74.5
108,서울,2019.7.30,28.1,26.3,30.8,75.3
108,서울,2019.7.31,25.8,24,27.5,91.1
108,서울,2019.8.1,26.3,23.5,30.1,86.4
108,서울,2019.8.2,28.4,24.7,33.1,74.6
108,서울,2019.8.3,29.4,25.6,36,69
108,서울,2019.8.4,28.3,25,34.4,75.9
108,서울,2019.8.5,30.5,25.6,35.9,65.5
108,서울,2019.8.6,31.6,27.9,36.8,51.4
108,서울,2019.8.7,26.9,23.9,30.3,78.1
108,서울,2019.8.8,28.9,25.9,32.7,71.4
108,서울,2019.8.9,29.8,26,34.6,69
108,서울,2019.8.10,31.5,26.6,36.5,57.9
108,서울,2019.8.11,30.4,26.3,35.7,53.6
108,서울,2019.8.12,26.6,24.8,28.5,91.8
108,서울,2019.8.13,29.2,25.1,35.3,76.9
108,서울,2019.8.14,30.4,25.9,35.7,63.9
108,서울,2019.8.15,25.9,23.9,28.6,82
108,서울,2019.8.16,25.9,23,29.5,74.5
108,서울,2019.8.17,25.9,23.4,28.8,69.5
108,서울,2019.8.18,25.6,22.6,30.7,66.5
108,서울,2019.8.19,26.3,21.2,31.3,60.6
108,서울,2019.8.20,28.2,23.2,32.8,56.3
108,서울,2019.8.21,27,24.4,30.4,67.3
108,서울,2019.8.22,26.9,23,31.4,66.5
108,서울,2019.8.23,26.2,22.7,30.5,58.4
108,서울,2019.8.24,24.1,21.5,27.3,60.9
108,서울,2019.8.25,25,20.2,29.9,66.6
108,서울,2019.8.26,26.4,21.5,32.1,63.8
108,서울,2019.8.27,25.7,22.2,29.3,71.1
108,서울,2019.8.28,26.1,23.6,30.2,66.2
108,서울,2019.8.29,23.4,20.1,26.4,77.1
108,서울,2019.8.30,22.6,19.5,27,66.3
108,서울,2019.8.31,23.5,18.5,28.9,65
108,서울,2019.9.1,23.7,19.2,27.8,64
108,서울,2019.9.2,24.4,19.4,29.7,56.6
108,서울,2019.9.3,24.1,22,28,67.6
108,서울,2019.9.4,22.8,21.2,25.5,89
108,서울,2019.9.5,23,21.5,27.6,91.4
108,서울,2019.9.6,25.3,21.6,29.1,79.8
108,서울,2019.9.7,25.7,22.6,29.5,72.9
108,서울,2019.9.8,24.7,22.9,27.3,76.9
108,서울,2019.9.9,25.1,22.4,28,74.3
108,서울,2019.9.10,23.8,22.1,26.5,93.4
108,서울,2019.9.11,24.3,20.4,28.7,71.4
108,서울,2019.9.12,21,18.7,22.9,72.3
108,서울,2019.9.13,23.3,18.3,29.3,60.4
108,서울,2019.9.14,22.4,20.8,24.1,80
108,서울,2019.9.15,24.2,19.5,30,70.4
108,서울,2019.9.16,24.5,20.7,30.5,53
108,서울,2019.9.17,23.5,18,29,41.6
108,서울,2019.9.18,21,16,25.4,46
108,서울,2019.9.19,19.5,13.6,26,46.5
108,서울,2019.9.20,19.6,15.8,24.2,52.8
108,서울,2019.9.21,19.6,18.3,22.1,60.3
108,서울,2019.9.22,18.6,17.3,19.6,63.4
108,서울,2019.9.23,20,16.9,24.6,51.1
108,서울,2019.9.24,19.8,13.9,26.5,61.3
108,서울,2019.9.25,20.9,14.8,27.4,64.4
108,서울,2019.9.26,22.9,17.7,29,59.3
108,서울,2019.9.27,22.9,19.6,27,57.5
108,서울,2019.9.28,23.7,19.4,29.2,58.9
108,서울,2019.9.29,22.6,17.9,28.6,60.6
108,서울,2019.9.30,22.4,16.4,29.9,61
108,서울,2019.10.1,23.1,17.6,28.2,67.1
108,서울,2019.10.2,21.6,20,24.2,88
108,서울,2019.10.3,22.4,19.8,27.3,73.4
108,서울,2019.10.4,22.4,18,27.8,71.5
108,서울,2019.10.5,18.7,14.7,21.9,72.6
108,서울,2019.10.6,18.1,13.2,22.7,53.4
108,서울,2019.10.7,14.8,13.3,17.9,92
108,서울,2019.10.8,14.7,10.6,19.8,58.8
108,서울,2019.10.9,13.6,7.7,20.4,48.3
108,서울,2019.10.10,15.2,10.7,19.8,60.9
108,서울,2019.10.11,18.8,13,26.1,60
108,서울,2019.10.12,17.9,13.3,23.3,49.3
108,서울,2019.10.13,17.2,12.1,23.8,52.6
108,서울,2019.10.14,14.4,9.5,19.6,56.9
108,서울,2019.10.15,14.5,8.8,20.4,55.6
108,서울,2019.10.16,14.6,9,20.8,58.3
108,서울,2019.10.17,15.4,11.2,21.6,56
108,서울,2019.10.18,17,12,22.7,58.3
108,서울,2019.10.19,17,12.1,23.1,63.8
108,서울,2019.10.20,16.5,12,22.9,70.3
108,서울,2019.10.21,17.1,10.9,24.6,61
108,서울,2019.10.22,18.1,13.3,24.4,56.1
108,서울,2019.10.23,17,14.3,20.7,57.3
108,서울,2019.10.24,18.3,15.3,23.8,47.6
108,서울,2019.10.25,16.7,13.1,22,58
108,서울,2019.10.26,10,6.6,14.9,60
108,서울,2019.10.27,11,4.7,17.4,59
108,서울,2019.10.28,12.9,7.4,17.7,65.9
108,서울,2019.10.29,12.5,8.2,17.6,61
108,서울,2019.10.30,11.2,5,17.7,60.3
108,서울,2019.10.31,14.8,8.4,19.7,73.8
108,서울,2019.11.1,14.9,11.4,20.5,57.9
108,서울,2019.11.2,13.6,8.3,18.7,57.3
108,서울,2019.11.3,14.7,9.4,22.1,57.8
108,서울,2019.11.4,13.8,9.2,20.3,57.8
108,서울,2019.11.5,12.4,8.4,18.4,65.1
108,서울,2019.11.6,11,6.3,16.5,63.6
108,서울,2019.11.7,9.2,5,13.6,42.8
108,서울,2019.11.8,6.8,1.1,13,31.4
108,서울,2019.11.9,9.5,3.5,17.2,41.4
108,서울,2019.11.10,10,6.2,15.3,59.6
108,서울,2019.11.11,11.2,7.9,15.1,71.6
108,서울,2019.11.12,9.3,4.8,14.5,63.6
108,서울,2019.11.13,7.2,3,11.3,72.3
108,서울,2019.11.14,1.3,-2.5,5,30.6
108,서울,2019.11.15,5.6,1.4,7.6,87.4
108,서울,2019.11.16,6.8,3.8,12.7,81.3
108,서울,2019.11.17,8.3,5.6,10.5,79.4
108,서울,2019.11.18,4.6,0.4,12.7,59.8
108,서울,2019.11.19,0.2,-3.5,4,48
108,서울,2019.11.20,0.5,-4.6,6.3,35.5
108,서울,2019.11.21,4.2,-2.3,9,37.4
108,서울,2019.11.22,9.7,3,17.3,34.1
108,서울,2019.11.23,12.1,7.7,17.7,52
108,서울,2019.11.24,9.8,4.6,15.6,74.6
108,서울,2019.11.25,1.9,-1.2,6,62.1
108,서울,2019.11.26,6.6,1.2,13.7,64
108,서울,2019.11.27,3.1,0.3,6.8,50.8
108,서울,2019.11.28,3.5,-0.6,10.4,52.4
108,서울,2019.11.29,1.5,-3.4,6.9,42.8
108,서울,2019.11.30,4.1,-1.4,9.3,42.6
108,서울,2019.12.1,4.6,2.3,6.2,79.4
108,서울,2019.12.2,-0.1,-3.2,2.8,48
108,서울,2019.12.3,0.5,-5,4.2,61.3
108,서울,2019.12.4,2,-2,7.2,41.6
108,서울,2019.12.5,-4.4,-8.5,-0.2,31.9
108,서울,2019.12.6,-5.9,-10.6,-1,34.5
108,서울,2019.12.7,-2.4,-5.5,1.2,65
108,서울,2019.12.8,-0.9,-5.5,4.9,65.1
108,서울,2019.12.9,3.2,-1.3,8,56.8
108,서울,2019.12.10,8.1,6,10.8,82.3
108,서울,2019.12.11,6.3,0.1,9.8,62
108,서울,2019.12.12,-0.7,-3.5,3.4,45.4
108,서울,2019.12.13,2.1,-3.7,5.9,53.6
108,서울,2019.12.14,2.7,-0.1,6.4,58.3
108,서울,2019.12.15,5.3,0.4,11,52.5
108,서울,2019.12.16,7.8,2.1,12.9,58.9
108,서울,2019.12.17,7.7,3.2,10.2,81.4
108,서울,2019.12.18,0.8,-1.7,5.2,64.6
108,서울,2019.12.19,-0.8,-4.5,3.1,47.8
108,서울,2019.12.20,-1.1,-3.5,2,45.3
108,서울,2019.12.21,-1.2,-5.1,1.5,68.1
108,서울,2019.12.22,4.1,0.3,8.4,63.4
108,서울,2019.12.23,3.4,0.3,5.2,80.4
108,서울,2019.12.24,0.8,-2.9,6.5,67.9
108,서울,2019.12.25,2,-2.7,6.6,60.8
108,서울,2019.12.26,2,-2.4,4.1,59
108,서울,2019.12.27,-1.7,-4.6,2.6,45.4
108,서울,2019.12.28,1.1,-3.6,6.1,47.6
108,서울,2019.12.29,3.8,1.1,6.2,52.5
108,서울,2019.12.30,2.7,-5.7,6.8,70.3
108,서울,2019.12.31,-7.9,-10.9,-4.5,39.3
108,서울,2020.1.1,-2.2,-6.5,0.3,64.4
108,서울,2020.1.2,1,-0.7,3.8,65.4
108,서울,2020.1.3,-0.1,-3.4,4.6,56.9
108,서울,2020.1.4,1.2,-2.8,6.1,50.8
108,서울,2020.1.5,1.3,-3.2,6.6,45.6
108,서울,2020.1.6,3.1,0.6,4.6,65.4
108,서울,2020.1.7,6.3,4.2,7.7,95
108,서울,2020.1.8,2.4,-0.4,8.9,86.1
108,서울,2020.1.9,-1.2,-3.1,2,65.3
108,서울,2020.1.10,-0.6,-4.3,4.2,62.9
108,서울,2020.1.11,-0.1,-2.6,3.9,60.9
108,서울,2020.1.12,-1,-3.5,2.8,61.5
108,서울,2020.1.13,-2.9,-4.7,0.2,51
108,서울,2020.1.14,-2.3,-5.7,2.6,45.3
108,서울,2020.1.15,-2.7,-6.4,2.2,44.8
108,서울,2020.1.16,-1.7,-5.5,3.2,43
108,서울,2020.1.17,-0.6,-4.8,4.9,43.9
108,서울,2020.1.18,0.3,-4.1,5.9,48.1
108,서울,2020.1.19,1.9,-0.4,5.3,62.8
108,서울,2020.1.20,0.7,-3.3,5.5,46.8
108,서울,2020.1.21,-0.4,-5.6,5.5,36.9
108,서울,2020.1.22,3,-0.1,7.8,36
108,서울,2020.1.23,4.6,0,9.9,49.3
108,서울,2020.1.24,2.8,-1.3,7.4,63
108,서울,2020.1.25,4.3,0.6,8.8,63.1
108,서울,2020.1.26,5.5,-0.2,11.9,56.3
108,서울,2020.1.27,5.9,4.8,7.5,48.1
108,서울,2020.1.28,6.8,4.3,9.9,49.4
108,서울,2020.1.29,6,3.2,9.6,46.4
108,서울,2020.1.30,5.2,1.4,10.4,47
108,서울,2020.1.31,3.9,1.4,8.9,59.6
108,서울,2020.2.1,2.6,-1.2,7.6,66.6
108,서울,2020.2.2,1.5,-2.1,5.3,52.3
108,서울,2020.2.3,-0.4,-2.9,3,43.6
108,서울,2020.2.4,-1.6,-6,3.9,50.3
108,서울,2020.2.5,-8.3,-11,-4.9,37.3
108,서울,2020.2.6,-6.4,-11.8,0.4,36.4
108,서울,2020.2.7,-1.7,-7.2,2.2,45.1
108,서울,2020.2.8,-0.1,-2.3,3.7,48.1
108,서울,2020.2.9,-0.5,-5.6,4.1,51.1
108,서울,2020.2.10,4,-0.7,9.6,49.4
108,서울,2020.2.11,6.8,-0.5,14.6,37
108,서울,2020.2.12,7.4,6.5,8.2,73.4
108,서울,2020.2.13,6.5,4.9,8.7,84.8
108,서울,2020.2.14,8.1,3.2,14.7,70.3
108,서울,2020.2.15,9.8,6.2,15.6,63
108,서울,2020.2.16,-1.4,-4.3,7.7,81.1
108,서울,2020.2.17,-5.9,-7.1,-3.9,64.3
108,서울,2020.2.18,-4.1,-8.3,1.3,44
108,서울,2020.2.19,1,-4.4,6.4,56.8
108,서울,2020.2.20,4.6,-0.6,10.8,62.6
108,서울,2020.2.21,6.7,2.1,10.9,66.3
108,서울,2020.2.22,4,0,7.9,62
108,서울,2020.2.23,2.5,-2.5,8,48.6
108,서울,2020.2.24,7,0.8,12.2,51.8
108,서울,2020.2.25,6.7,4.7,9.4,73.5
108,서울,2020.2.26,6.4,2.8,10.4,59.6
108,서울,2020.2.27,6.1,1.3,12.5,54
108,서울,2020.2.28,4.5,3.6,5.9,79.4
108,서울,2020.2.29,7.7,4.5,13,68.6
108,서울,2020.3.1,5.8,3.2,10.1,71.8
108,서울,2020.3.2,3.4,0,7.6,55.3
108,서울,2020.3.3,4.8,0.3,10.5,57
108,서울,2020.3.4,2.2,-1.3,4.6,53.4
108,서울,2020.3.5,1.4,-2.8,6.3,47.5
108,서울,2020.3.6,3.7,-2.5,10.1,46.8
108,서울,2020.3.7,7,1.3,14.2,39.5
108,서울,2020.3.8,9.3,2.3,16.9,43.8
108,서울,2020.3.9,11.1,4.8,17.6,37.6
108,서울,2020.3.10,6.4,3.2,10.8,78.4
108,서울,2020.3.11,3.8,0,8.3,41.8
108,서울,2020.3.12,6.8,0.2,13.3,49.8
108,서울,2020.3.13,4.9,-0.1,8.7,41
108,서울,2020.3.14,3.6,-2.7,8.6,48.1
108,서울,2020.3.15,4,0.2,8.5,48.3
108,서울,2020.3.16,3.6,-2.1,9.1,42.4
108,서울,2020.3.17,6.6,3.1,12.3,65.8
108,서울,2020.3.18,10,2.7,17,45.8
108,서울,2020.3.19,9.1,5.8,12.1,49
108,서울,2020.3.20,8.8,3.1,14,39.6
108,서울,2020.3.21,12.8,7.9,19.5,56.5
108,서울,2020.3.22,11,6.1,16.5,37.5
108,서울,2020.3.23,10.6,5.4,17,37.9
108,서울,2020.3.24,11.4,5.3,17.9,35
108,서울,2020.3.25,12.5,6.1,19.2,33.6
108,서울,2020.3.26,14.8,8.1,20.6,53.8
108,서울,2020.3.27,11.9,6.7,15.8,56.4
108,서울,2020.3.28,7.7,4.5,12.8,17.9
108,서울,2020.3.29,8.7,1.3,16.1,30.6
108,서울,2020.3.30,10.2,4.3,16.9,38.4
108,서울,2020.3.31,11.9,4.7,18.6,34.5
108,서울,2020.4.1,11.3,6,17.4,35.6
108,서울,2020.4.2,9.3,3.4,15.5,41.4
108,서울,2020.4.3,10,5.3,16.3,53.8
108,서울,2020.4.4,8.9,5,13.3,36.4
108,서울,2020.4.5,7.2,1.9,13.7,29.5
108,서울,2020.4.6,9.3,2.9,16.1,38.3
108,서울,2020.4.7,10.6,6,16.8,56.6
108,서울,2020.4.8,9.4,5.2,14.2,25.5
108,서울,2020.4.9,8.9,4.3,14.7,44.6
108,서울,2020.4.10,10.7,5.8,16.8,52.6
108,서울,2020.4.11,9.9,6.2,16,63.8
108,서울,2020.4.12,9.9,4.4,15.6,58.6
108,서울,2020.4.13,12.4,4.3,20.4,39.4
108,서울,2020.4.14,13,7.6,19.6,46.8
108,서울,2020.4.15,13.2,7.2,20.2,39.8
108,서울,2020.4.16,16,8.9,23.8,39.9
108,서울,2020.4.17,12.5,10.4,15.4,77.8
108,서울,2020.4.18,13.5,8.5,19.6,67.9
108,서울,2020.4.19,12.3,9.5,15.5,75.8
108,서울,2020.4.20,10,7.6,13.1,73
108,서울,2020.4.21,7.4,4.8,10.4,49
108,서울,2020.4.22,6,4.1,8.3,46.8
108,서울,2020.4.23,7.9,2.9,12.8,47.8
108,서울,2020.4.24,9.9,4.1,14.3,55.6
108,서울,2020.4.25,13.1,9.9,17.1,54.4
108,서울,2020.4.26,12.3,6.8,19,43.1
108,서울,2020.4.27,12.9,8.7,18.3,49.8
108,서울,2020.4.28,13.9,7.8,19.9,50
108,서울,2020.4.29,14.9,9.3,21,48.6
108,서울,2020.4.30,17.1,9.3,23.4,57.1
108,서울,2020.5.1,20.2,16.4,26.2,73.6
108,서울,2020.5.2,20.3,18,23.9,79.6
108,서울,2020.5.3,21.8,17,27.4,68.8
108,서울,2020.5.4,20.2,14.8,25.3,63.9
108,서울,2020.5.5,16,13.1,19.3,67.9
108,서울,2020.5.6,19.4,11.1,27.6,50
108,서울,2020.5.7,20.7,14.9,26.5,32.5
108,서울,2020.5.8,19.9,14.3,27.3,32.8
108,서울,2020.5.9,14.2,12.7,16.8,94.4
108,서울,2020.5.10,14.4,12.8,16.6,88.6
108,서울,2020.5.11,16.5,12.4,22,61
108,서울,2020.5.12,14.3,10.5,18.9,69.4
108,서울,2020.5.13,16.1,10.2,21.8,47.3
108,서울,2020.5.14,19.3,12.4,25.4,35.4
108,서울,2020.5.15,16.1,14.1,20.2,81.4
108,서울,2020.5.16,16.7,15,20.3,90.3
108,서울,2020.5.17,19.1,14.6,24.9,80.1
108,서울,2020.5.18,19.1,13.2,26.8,79.4
108,서울,2020.5.19,13,10.1,17.1,73.6
108,서울,2020.5.20,14.4,9.2,20.1,60.4
108,서울,2020.5.21,17.4,10.9,22.9,56.1
108,서울,2020.5.22,18.5,14.8,22.7,68.5
108,서울,2020.5.23,20.1,16.6,25,66.1
108,서울,2020.5.24,17.1,14.3,20.2,84.8
108,서울,2020.5.25,16.6,13.7,21.3,81
108,서울,2020.5.26,16.2,12.7,22.9,81.9
108,서울,2020.5.27,17.4,11.8,23.9,68.5
108,서울,2020.5.28,18.7,14.2,23.4,62.8
108,서울,2020.5.29,20.7,14.6,27.6,65.6
108,서울,2020.5.30,22.6,16.5,30,57.3
108,서울,2020.5.31,21.2,17.6,28,63
108,서울,2020.6.1,19.7,16.6,24.5,64.3
108,서울,2020.6.2,17.9,14.8,21.8,71
108,서울,2020.6.3,22,17.6,28.4,73.3
108,서울,2020.6.4,21.9,19.7,26.5,81.1
108,서울,2020.6.5,23,18.4,28.7,69.4
108,서울,2020.6.6,24.6,19.2,30.9,63.6
108,서울,2020.6.7,22.7,19.2,29.2,69.4
108,서울,2020.6.8,25,19.8,32,63.6
108,서울,2020.6.9,26.7,20.3,32.8,51.6
108,서울,2020.6.10,25.8,22.5,32.1,63.8
108,서울,2020.6.11,26.1,21.7,31.6,68.3
108,서울,2020.6.12,24.7,21.6,27.6,68.6
108,서울,2020.6.13,26.9,20.6,33.5,52.8
108,서울,2020.6.14,24,20.1,28.8,70.6
108,서울,2020.6.15,23,18.2,28.6,62.3
108,서울,2020.6.16,24.4,20,30.7,63
108,서울,2020.6.17,24.3,20.2,30.3,58.6
108,서울,2020.6.18,23.4,20.3,27.3,61.4
108,서울,2020.6.19,24.7,21.1,30,61.4
108,서울,2020.6.20,24.9,20.7,29.7,62.6
108,서울,2020.6.21,26.1,19.5,32.7,59.5
108,서울,2020.6.22,28.6,21.7,35.4,50.5
108,서울,2020.6.23,27.3,23.2,31,53.5
108,서울,2020.6.24,22.3,19.9,26.3,83.5
108,서울,2020.6.25,21.6,20.1,23.4,91
108,서울,2020.6.26,21.8,19.2,25.7,82.1
108,서울,2020.6.27,24.1,20.4,29.6,70.4
108,서울,2020.6.28,25.2,21.5,30.1,70.5
108,서울,2020.6.29,23.8,20.6,26.5,77
